claim_id,object_name,index,value,bounded,convergent_interpretation
claim_bounded_converges,alternating_sequence,0,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,1,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,2,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,3,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,4,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,5,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,6,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,7,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,8,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,9,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,10,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,11,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,12,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,13,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,14,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,15,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,16,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,17,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,18,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,19,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,20,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,21,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,22,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,23,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,24,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,25,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,26,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,27,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,28,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,29,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,30,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,31,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,32,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,33,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,34,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,35,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,36,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,37,-1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,38,1,True,oscillates; boundedness alone does not imply convergence
claim_bounded_converges,alternating_sequence,39,-1,True,oscillates; boundedness alone does not imply convergence
